id,IL,H1,H2,H3,H4,H5,H6,OL
0,512,256,64,16,8,2,1
1,512,256,64,16,8,2,1
2,512,256,64,16,8,2,1
3,512,256,64,16,8,2,1
4,512,256,64,16,8,2,1
5,512,256,64,16,8,2,1
6,512,256,64,16,8,2,1
7,512,256,64,16,8,2,1
8,512,256,64,16,8,2,1,12318.6123046875,0.5063291192054749
9,512,256,64,16,8,2,1,0.6931710839271545,0.5063291192054749
10,512,256,64,16,8,2,1,0.69,0.51
11,512,256,64,16,8,2,1,0.6932,0.5079
12,256,256,64,16,8,2,1,0.6918,0.5079
13,256,256,64,16,8,2,1,0.6920,0.5079
